Order ID,Order Date,Product ID,Product Category,Buyer Gender,Buyer Age,Order Location,International Shipping,Sales Price,Shipping Charges,Sales per Unit,Quantity,Total Sales,Rating,Review
189623,2023-12-18,BF1545,Other,Female,25,Pittsburgh,No,10,0,10,3,30,3,Had slight delays but the product was in good shape.
180238,2023-12-17,BF1550,Clothing,Male,34,Las Vegas,No,97,0,97,1,97,5,The delivery team handled the product with care.
131954,2024-09-08,BF1547,Ornaments,Female,22,San Francisco,No,32,0,32,1,32,2,The promotion quality does not match the product
168008,2024-06-16,BF1548,Clothing,Male,34,Toronto,Yes,65,25,90,1,90,5,Discount deals was greatly appreciated.
147877,2024-10-05,BF1551,Ornaments,Male,35,Memphis,No,15,0,15,2,30,2,The promotion quality does not match the product
128702,2024-08-20,BF1551,Ornaments,Male,34,San Francisco,No,15,0,15,1,15,4,Great design is one of the major positives of this product.
151291,2024-02-13,BF1546,Clothing,Male,29,Glasgow,Yes,118,40,158,1,158,1,Waste of Money.
148784,2023-11-05,BF1554,Ornaments,Male,21,New Jersey,No,20,0,20,4,80,5,The product was affordable here compared to other brands.
183686,2024-06-10,BF1553,Ornaments,Female,24,Cardiff,Yes,50,40,90,1,90,5,Incredible detailing was clearly evident.
133696,2024-07-04,BF1548,Clothing,Male,28,Las Vegas,No,65,0,65,4,260,1,Waste of Money.
120627,2024-02-22,BF1551,Ornaments,Male,21,Austin,No,15,0,15,1,15,5,Exquisite craftsmanship here is absolutely appreciated.
172867,2024-03-15,BF1548,Clothing,Female,25,Cardiff,Yes,65,40,105,2,210,5,Discount deals was greatly appreciated.
155930,2024-01-04,BF1548,Clothing,Male,28,Detroit,No,65,0,65,1,65,5,Premium quality as usual.
172590,2024-10-29,BF1548,Clothing,Male,29,San Francisco,No,65,0,65,4,260,1,Never buying from here again.
198462,2024-08-01,BF1550,Clothing,Male,26,Pittsburgh,No,97,0,97,2,194,3,Not as expected.
175187,2023-12-21,BF1548,Clothing,Female,22,Austin,No,65,0,65,2,130,5,The product was affordable here compared to other brands.
187024,2024-05-26,BF1546,Clothing,Female,27,Mumbai,Yes,118,70,188,1,188,5,The product was delivered quickly.
143346,2024-09-26,BF1550,Clothing,Male,29,Cleveland,No,97,0,97,3,291,1,There is clear evidence of subpar detailing.
169574,2023-12-06,BF1554,Ornaments,Female,25,San Antonio,No,20,0,20,1,20,4,The Product exhibits good design.
124594,2024-06-14,BF1549,Clothing,Male,27,Detroit,No,130,0,130,4,520,5,Exquisite craftsmanship here is absolutely appreciated.
124346,2024-10-24,BF1548,Clothing,Male,21,New Delhi,Yes,65,70,135,1,135,5,Premium quality as usual.
136137,2024-03-26,BF1546,Clothing,Male,32,Glasgow,Yes,118,40,158,1,158,3,Not as expected.
127778,2023-12-07,BF1548,Clothing,Male,19,Dublin,Yes,65,40,105,1,105,4,Premium quality as usual.
129800,2024-07-15,BF1549,Clothing,Male,18,Montreal,Yes,130,25,155,1,155,3,Average product
194324,2024-01-07,BF1548,Clothing,Male,19,Glasgow,Yes,65,40,105,3,315,3,The handling was questionable but incurred only minute damages.
162134,2023-12-09,BF1551,Ornaments,Female,28,Pittsburgh,No,15,0,15,2,30,3,Not as expected.
176186,2024-09-16,BF1544,Other,Male,30,Sacramento,No,9,0,9,1,9,5,The product was affordable here compared to other brands.
170835,2024-05-08,BF1544,Other,Female,22,New York,No,9,0,9,1,9,2,The product is not as advertised.
131976,2024-05-09,BF1548,Clothing,Male,30,Sacramento,No,65,0,65,3,195,4,Exquisite craftsmanship here is absolutely appreciated.
183810,2024-10-11,BF1554,Ornaments,Female,30,Manchester,Yes,20,40,60,1,60,5,Exquisite craftsmanship here is absolutely appreciated.
139408,2024-02-25,BF1545,Other,Female,18,Austin,No,10,0,10,1,10,5,Incredible detailing was clearly evident.
165573,2024-07-08,BF1543,Clothing,Male,25,San Francisco,No,100,0,100,1,100,4,Premium quality as usual.
176660,2024-02-21,BF1552,Ornaments,Male,19,Pittsburgh,No,45,0,45,1,45,5,Lack of delivery delays is greatly appreciated.
142333,2023-12-08,BF1543,Clothing,Male,25,Cleveland,No,100,0,100,1,100,1,The product is not as advertised.
145167,2023-11-07,BF1544,Other,Female,33,London,Yes,9,40,49,3,147,4,Discount deals was greatly appreciated.
157577,2023-11-06,BF1548,Clothing,Male,22,Portland,No,65,0,65,1,65,1,The promotion quality does not match the product
135350,2024-01-15,BF1545,Other,Female,19,Liverpool,Yes,10,40,50,1,50,5,The product was affordable here compared to other brands.
120568,2023-12-20,BF1548,Clothing,Male,33,Las Vegas,No,65,0,65,1,65,4,The delivery team handled the product with care.
160095,2024-03-14,BF1551,Ornaments,Male,27,Sacramento,No,15,0,15,1,15,4,The product was affordable here compared to other brands.
179056,2024-05-05,BF1549,Clothing,Male,21,New Delhi,Yes,130,70,200,1,200,5,Incredible detailing was clearly evident.
165451,2024-04-08,BF1544,Other,Male,19,San Francisco,No,9,0,9,4,36,1,The promotion quality does not match the product
121799,2024-07-01,BF1548,Clothing,Male,24,San Antonio,No,65,0,65,2,130,3,Nothing too special.
123216,2024-05-26,BF1548,Clothing,Male,29,San Antonio,No,65,0,65,1,65,4,Lack of delivery delays is greatly appreciated.
140248,2024-03-17,BF1554,Ornaments,Male,25,Austin,No,20,0,20,1,20,4,Great design is one of the major positives of this product.
137696,2024-05-30,BF1549,Clothing,Male,35,Las Vegas,No,130,0,130,1,130,3,Nothing too special.
181638,2024-03-26,BF1545,Other,Male,21,Memphis,No,10,0,10,1,10,1,The product had an underwhelming design.
151980,2024-06-06,BF1550,Clothing,Male,23,Sacramento,No,97,0,97,2,194,5,The product was affordable here compared to other brands.
148836,2024-05-20,BF1543,Clothing,Male,32,Toronto,Yes,100,25,125,1,125,5,The product had excellent quality.
174505,2024-05-04,BF1549,Clothing,Male,19,Liverpool,Yes,130,40,170,2,340,1,Clear delays in delivery.
173095,2024-02-25,BF1551,Ornaments,Female,21,Paris,Yes,15,50,65,3,195,4,The product was affordable here compared to other brands.
164321,2024-10-23,BF1550,Clothing,Female,29,San Antonio,No,97,0,97,1,97,2,Careless handling by the delivery team.
126695,2024-09-25,BF1550,Clothing,Male,27,Sydney,Yes,97,100,197,1,197,5,The Product exhibits good design.
134130,2024-03-25,BF1551,Ornaments,Male,31,Portland,No,15,0,15,5,75,4,Lack of delivery delays is greatly appreciated.
139393,2024-03-20,BF1551,Ornaments,Female,29,New Delhi,Yes,15,70,85,1,85,1,The product had an underwhelming design.
195939,2024-09-21,BF1545,Other,Female,22,Austin,No,10,0,10,5,50,1,Waste of Money.
140569,2023-11-10,BF1551,Ornaments,Male,24,San Antonio,No,15,0,15,1,15,5,The delivery team handled the product with care.
154216,2024-04-01,BF1543,Clothing,Male,30,New Delhi,Yes,100,70,170,3,510,3,Not as expected.
121139,2024-07-28,BF1555,Other,Female,25,Toronto,Yes,23,25,48,1,48,5,The product had excellent quality.
174578,2023-12-06,BF1548,Clothing,Male,20,San Antonio,No,65,0,65,2,130,2,"Unfortunately, the delivery was late."
136284,2024-10-18,BF1546,Clothing,Male,30,New Delhi,Yes,118,70,188,1,188,4,The delivery team handled the product with care.
174848,2024-01-08,BF1544,Other,Female,33,Sacramento,No,9,0,9,1,9,4,Discount deals was greatly appreciated.
143605,2024-07-09,BF1548,Clothing,Male,32,Miami,No,65,0,65,1,65,5,Lack of delivery delays is greatly appreciated.
175671,2023-12-30,BF1543,Clothing,Male,35,New Jersey,No,100,0,100,1,100,5,Discount deals was greatly appreciated.
134459,2024-07-22,BF1544,Other,Male,18,Memphis,No,9,0,9,2,18,3,Had slight delays but the product was in good shape.
172320,2024-10-20,BF1545,Other,Male,21,Sacramento,No,10,0,10,4,40,3,Expected much better
132074,2024-05-14,BF1543,Clothing,Male,23,Mumbai,Yes,100,70,170,1,170,3,Not as expected.
131113,2024-10-15,BF1550,Clothing,Male,33,Detroit,No,97,0,97,1,97,5,Incredible detailing was clearly evident.
120352,2024-03-12,BF1552,Ornaments,Male,30,San Antonio,No,45,0,45,1,45,5,The delivery team handled the product with care.
141396,2023-11-10,BF1547,Ornaments,Male,29,Cleveland,No,32,0,32,3,96,4,The product had excellent quality.
175005,2024-01-08,BF1550,Clothing,Male,33,New Jersey,No,97,0,97,1,97,1,The product had an underwhelming design.
194465,2024-08-17,BF1548,Clothing,Male,32,Liverpool,Yes,65,40,105,2,210,1,Clear delays in delivery.
155578,2024-08-30,BF1555,Other,Female,22,Las Vegas,No,23,0,23,1,23,4,The product had excellent quality.
186982,2024-02-09,BF1548,Clothing,Male,30,Austin,No,65,0,65,1,65,5,Discount deals was greatly appreciated.
169541,2024-01-24,BF1543,Clothing,Female,20,Cardiff,Yes,100,40,140,2,280,2,There is clear evidence of subpar detailing.
131028,2024-01-26,BF1544,Other,Female,26,Las Vegas,No,9,0,9,1,9,3,Not as expected.
154809,2023-12-06,BF1543,Clothing,Female,32,New York,No,100,0,100,2,200,2,The product is not as advertised.
153900,2024-03-15,BF1546,Clothing,Female,22,Sacramento,No,118,0,118,3,354,5,Lack of delivery delays is greatly appreciated.
197147,2024-02-05,BF1546,Clothing,Female,34,Sacramento,No,118,0,118,1,118,5,Exquisite craftsmanship here is absolutely appreciated.
163287,2024-03-07,BF1551,Ornaments,Female,29,Sydney,Yes,15,100,115,1,115,4,Exquisite craftsmanship here is absolutely appreciated.
121864,2024-06-21,BF1547,Ornaments,Male,28,Pittsburgh,No,32,0,32,1,32,4,The product was affordable here compared to other brands.
164997,2024-02-24,BF1550,Clothing,Female,27,Sacramento,No,97,0,97,1,97,1,Low quality products are a usual here these days.
132072,2024-05-30,BF1546,Clothing,Male,35,Mumbai,Yes,118,70,188,1,188,3,The handling was questionable but incurred only minute damages.
170544,2024-04-29,BF1545,Other,Male,24,Manchester,Yes,10,40,50,1,50,4,Exquisite craftsmanship here is absolutely appreciated.
199094,2024-09-02,BF1543,Clothing,Male,21,San Francisco,No,100,0,100,1,100,3,Nothing too special.
164930,2024-08-23,BF1548,Clothing,Male,31,Miami,No,65,0,65,1,65,1,Low quality products are a usual here these days.
154335,2024-08-31,BF1545,Other,Male,33,Mumbai,Yes,10,70,80,3,240,2,Clear delays in delivery.
154035,2024-07-07,BF1545,Other,Male,23,Pittsburgh,No,10,0,10,1,10,4,The product was delivered quickly.
150609,2024-01-20,BF1544,Other,Male,31,Detroit,No,9,0,9,1,9,5,The delivery team handled the product with care.
121253,2024-07-25,BF1548,Clothing,Female,23,New Jersey,No,65,0,65,2,130,1,The promotion quality does not match the product
131772,2024-07-28,BF1550,Clothing,Female,32,Detroit,No,97,0,97,1,97,5,The product was affordable here compared to other brands.
192102,2024-09-12,BF1543,Clothing,Male,29,New York,No,100,0,100,1,100,1,The product is not as advertised.
185474,2024-03-25,BF1551,Ornaments,Male,31,Las Vegas,No,15,0,15,1,15,3,Had slight delays but the product was in good shape.
148511,2024-08-12,BF1551,Ornaments,Male,23,Paris,Yes,15,50,65,4,260,3,It was ok.
158274,2024-09-23,BF1554,Ornaments,Male,22,Las Vegas,No,20,0,20,1,20,1,"Unfortunately, the delivery was late."
153865,2024-06-05,BF1549,Clothing,Male,34,New Jersey,No,130,0,130,1,130,3,Average product
196110,2024-07-19,BF1551,Ornaments,Male,20,Toronto,Yes,15,25,40,1,40,5,Lack of delivery delays is greatly appreciated.
132191,2024-08-23,BF1555,Other,Male,34,Portland,No,23,0,23,1,23,2,The product had an underwhelming design.
126716,2024-02-18,BF1546,Clothing,Female,20,Dublin,Yes,118,40,158,1,158,1,"Unfortunately, the delivery was late."
130115,2023-12-02,BF1548,Clothing,Female,32,New Jersey,No,65,0,65,2,130,2,"Unfortunately, the delivery was late."
149918,2024-01-09,BF1551,Ornaments,Male,27,San Antonio,No,15,0,15,1,15,5,The product was affordable here compared to other brands.
188473,2024-05-29,BF1550,Clothing,Male,35,Memphis,No,97,0,97,2,194,3,The handling was questionable but incurred only minute damages.
171437,2024-05-05,BF1547,Ornaments,Female,19,Toronto,Yes,32,25,57,2,114,3,It was ok.
190595,2023-11-13,BF1548,Clothing,Male,24,Mumbai,Yes,65,70,135,5,675,3,Had slight delays but the product was in good shape.
169605,2024-06-16,BF1544,Other,Female,35,Pittsburgh,No,9,0,9,1,9,4,Discount deals was greatly appreciated.
135743,2024-02-04,BF1548,Clothing,Female,26,Toronto,Yes,65,25,90,2,180,5,Great design is one of the major positives of this product.
175772,2023-11-19,BF1554,Ornaments,Male,31,Cleveland,No,20,0,20,3,60,5,Premium quality as usual.
193512,2024-08-29,BF1548,Clothing,Male,31,Portland,No,65,0,65,2,130,4,Discount deals was greatly appreciated.
194885,2024-08-06,BF1545,Other,Male,26,San Antonio,No,10,0,10,1,10,2,The product had an underwhelming design.
191253,2024-04-10,BF1554,Ornaments,Female,22,New Delhi,Yes,20,70,90,1,90,2,The product had poor quality.
164429,2024-06-01,BF1548,Clothing,Male,32,Detroit,No,65,0,65,1,65,4,The product was delivered quickly.
163652,2024-03-08,BF1552,Ornaments,Male,21,Cardiff,Yes,45,40,85,1,85,3,Had slight delays but the product was in good shape.
156238,2024-03-09,BF1548,Clothing,Female,34,New Jersey,No,65,0,65,1,65,4,The product had excellent quality.
137335,2024-01-23,BF1548,Clothing,Male,32,Miami,No,65,0,65,2,130,5,The product was delivered quickly.
164710,2024-01-12,BF1550,Clothing,Female,23,San Francisco,No,97,0,97,5,485,4,Great design is one of the major positives of this product.
144250,2024-01-29,BF1554,Ornaments,Male,35,Austin,No,20,0,20,1,20,5,The product had excellent quality.
154475,2024-03-11,BF1546,Clothing,Female,32,Miami,No,118,0,118,1,118,5,Exquisite craftsmanship here is absolutely appreciated.
126063,2024-05-10,BF1546,Clothing,Male,23,Glasgow,Yes,118,40,158,1,158,1,Careless handling by the delivery team.
173500,2024-02-21,BF1547,Ornaments,Male,20,New Delhi,Yes,32,70,102,2,204,3,Average product
192222,2024-01-14,BF1543,Clothing,Female,22,Sacramento,No,100,0,100,2,200,5,The product was affordable here compared to other brands.
187149,2024-02-21,BF1547,Ornaments,Male,30,Glasgow,Yes,32,40,72,1,72,4,Premium quality as usual.
199528,2024-03-26,BF1548,Clothing,Female,32,New York,No,65,0,65,1,65,4,The delivery team handled the product with care.
120190,2024-09-02,BF1543,Clothing,Female,24,New Jersey,No,100,0,100,1,100,5,Great design is one of the major positives of this product.
168218,2024-10-16,BF1551,Ornaments,Female,25,Portland,No,15,0,15,1,15,4,Great design is one of the major positives of this product.
177905,2024-09-05,BF1543,Clothing,Female,19,Mumbai,Yes,100,70,170,2,340,5,Premium quality as usual.
132552,2024-07-15,BF1543,Clothing,Male,27,Sydney,Yes,100,100,200,1,200,5,Great design is one of the major positives of this product.
138847,2024-03-09,BF1543,Clothing,Male,29,Pittsburgh,No,100,0,100,1,100,2,Low quality products are a usual here these days.
159904,2024-06-02,BF1550,Clothing,Male,32,Pittsburgh,No,97,0,97,1,97,5,The Product exhibits good design.
136209,2024-09-27,BF1554,Ornaments,Female,19,Cardiff,Yes,20,40,60,1,60,4,Incredible detailing was clearly evident.
187754,2024-02-15,BF1546,Clothing,Female,24,Cleveland,No,118,0,118,1,118,4,Premium quality as usual.
191207,2024-04-10,BF1544,Other,Male,34,Austin,No,9,0,9,1,9,2,Low quality products are a usual here these days.
159855,2024-03-12,BF1544,Other,Female,25,Paris,Yes,9,50,59,1,59,4,Exquisite craftsmanship here is absolutely appreciated.
142658,2024-07-07,BF1551,Ornaments,Male,20,San Antonio,No,15,0,15,1,15,2,"Unfortunately, the delivery was late."
123723,2024-04-27,BF1552,Ornaments,Female,21,Austin,No,45,0,45,1,45,4,Great design is one of the major positives of this product.
183519,2024-10-14,BF1543,Clothing,Female,31,Sydney,Yes,100,100,200,4,800,5,Incredible detailing was clearly evident.
190785,2024-08-24,BF1550,Clothing,Male,35,Mumbai,Yes,97,70,167,1,167,3,Had slight delays but the product was in good shape.
164015,2024-04-11,BF1550,Clothing,Female,33,Liverpool,Yes,97,40,137,3,411,5,The product had excellent quality.
174847,2024-05-29,BF1548,Clothing,Female,22,Detroit,No,65,0,65,1,65,5,The product was delivered quickly.
126481,2024-05-29,BF1545,Other,Male,34,Dublin,Yes,10,40,50,2,100,5,The delivery team handled the product with care.
127736,2024-05-13,BF1548,Clothing,Male,27,Dublin,Yes,65,40,105,2,210,4,Lack of delivery delays is greatly appreciated.
171105,2024-08-25,BF1545,Other,Female,32,Liverpool,Yes,10,40,50,2,100,1,The promotion quality does not match the product
122837,2024-03-21,BF1551,Ornaments,Male,25,Dublin,Yes,15,40,55,2,110,4,The delivery team handled the product with care.
194005,2024-04-21,BF1554,Ornaments,Female,25,Montreal,Yes,20,25,45,1,45,4,Discount deals was greatly appreciated.
149467,2024-04-25,BF1551,Ornaments,Male,32,Pittsburgh,No,15,0,15,1,15,3,It was ok.
121315,2023-11-17,BF1548,Clothing,Female,34,Cleveland,No,65,0,65,2,130,4,The delivery team handled the product with care.
156882,2023-11-27,BF1548,Clothing,Male,28,Las Vegas,No,65,0,65,1,65,4,The product had excellent quality.
196656,2024-10-19,BF1551,Ornaments,Female,26,San Francisco,No,15,0,15,4,60,5,The product had excellent quality.
198335,2024-08-19,BF1552,Ornaments,Male,22,Dublin,Yes,45,40,85,1,85,5,Great design is one of the major positives of this product.
192017,2024-06-24,BF1553,Ornaments,Male,25,San Francisco,No,50,0,50,1,50,5,Incredible detailing was clearly evident.
134489,2024-05-08,BF1548,Clothing,Male,28,Sydney,Yes,65,100,165,1,165,2,Clear delays in delivery.
140652,2024-01-06,BF1549,Clothing,Male,31,New Jersey,No,130,0,130,3,390,4,The product was affordable here compared to other brands.
168238,2024-05-25,BF1547,Ornaments,Male,27,Portland,No,32,0,32,1,32,5,The product was affordable here compared to other brands.
128140,2024-05-30,BF1549,Clothing,Female,33,Detroit,No,130,0,130,2,260,5,Incredible detailing was clearly evident.
155674,2024-10-05,BF1543,Clothing,Female,22,Portland,No,100,0,100,5,500,3,The handling was questionable but incurred only minute damages.
120323,2023-11-10,BF1544,Other,Female,32,Sacramento,No,9,0,9,2,18,4,Exquisite craftsmanship here is absolutely appreciated.
134384,2024-05-24,BF1551,Ornaments,Female,29,Montreal,Yes,15,25,40,2,80,4,Great design is one of the major positives of this product.
197602,2024-02-04,BF1547,Ornaments,Male,22,Sydney,Yes,32,100,132,1,132,4,The delivery team handled the product with care.
